#{"t_start": 1763982340.5143952, "env_id": "None"}
r,l,t
3.023529,24,96.774397
3.492657,24,96.816859
1.656954,24,97.149441
2.358131,24,97.188682
2.597445,24,97.226664
2.523315,24,97.256686
3.007745,24,97.288679
2.281781,24,97.602214
3.127846,24,97.654462
1.223203,24,97.6892
2.981365,24,97.728855
2.92154,24,97.766964
1.647918,24,97.79668
2.474006,24,98.106725
0.171515,24,98.157929
2.264446,24,98.206677
2.962875,24,98.25665
3.085898,24,98.306657
1.295633,24,98.645882
3.639372,24,98.695702
2.972611,24,98.745843
1.244698,24,98.791508
2.391915,24,98.826865
1.623832,24,99.144561
1.781235,24,99.182386
2.136346,24,99.219743
1.312911,24,99.255672
1.354427,24,99.289395
1.293625,24,99.324985
1.710843,24,99.616659
2.677454,24,99.65809
3.375049,24,99.686668
2.418193,24,99.716902
3.155335,24,99.756984
2.614156,24,100.098495
3.545574,24,100.145738
2.142256,24,100.198418
1.894453,24,100.249687
2.868152,24,100.295806
2.100455,24,100.594648
1.840089,24,100.626666
2.665934,24,100.663792
1.307488,24,100.70325
1.772422,24,100.748659
3.392319,24,100.796767
0.76712,24,101.106675
2.925107,24,101.147414
2.5185,24,101.184393
1.814036,24,101.216681
2.358416,24,101.256661
3.03999,24,101.566814
2.109903,24,101.599451
3.644594,24,101.634796
2.179049,24,101.668155
2.211489,24,101.706695
3.38784,24,102.106785
2.001118,24,102.149301
1.394174,24,102.196686
1.958746,24,102.226702
2.41786,24,102.266695
1.867238,24,102.306666
1.685895,24,102.618628
2.116266,24,102.656681
2.692351,24,102.705661
3.179392,24,102.746672
2.122417,24,102.784632
1.176865,24,103.095658
2.501399,24,103.136036
3.646584,24,103.17463
3.386749,24,103.217777
2.792079,24,103.255672
1.297824,24,103.556693
3.445918,24,103.606703
0.829345,24,103.647016
2.227464,24,103.686692
2.068029,24,103.724898
2.802675,24,103.756649
2.588849,24,104.086688
2.090778,24,104.120287
2.799022,24,104.156697
0.484448,24,104.191708
2.849843,24,104.225713
