#{"t_start": 1763985540.5008078, "env_id": "None"}
r,l,t
0.83081,24,85.716501
1.223586,24,85.806497
-0.792852,24,85.907186
0.802195,24,86.006853
-0.174973,24,86.096517
-0.778818,24,86.189109
2.165368,24,86.276422
-1.039136,24,86.3697
1.231578,24,86.454495
0.473592,24,86.555576
0.277467,24,86.636842
0.466599,24,86.726545
2.256067,24,86.826011
1.757889,24,86.92556
-1.664504,24,87.018626
2.004335,24,87.107467
1.723904,24,87.196477
1.106812,24,87.284776
1.016206,24,87.386546
0.974482,24,87.487429
0.035635,24,87.566723
-0.974017,24,87.660197
1.914829,24,87.759149
-0.56958,24,87.84652
2.188005,24,87.947581
1.690853,24,88.036481
1.305155,24,88.131716
0.093016,24,88.235971
1.126316,24,88.337672
0.84802,24,88.435473
2.82109,24,88.520815
1.290193,24,88.607923
1.96141,24,88.715135
-0.695808,24,88.805551
0.654521,24,88.900992
1.430387,24,88.995794
1.69036,24,89.075372
2.034586,24,89.185575
1.197845,24,89.269858
2.354327,24,89.354346
-0.412952,24,89.445781
2.096813,24,89.526522
0.501388,24,89.629078
2.424185,24,89.725442
1.892389,24,89.831245
1.836566,24,89.924376
1.368034,24,90.015611
0.729863,24,90.114691
-0.18563,24,90.196537
0.326837,24,90.29689
0.382445,24,90.384868
1.156725,24,90.473503
2.999056,24,90.576472
-1.170834,24,90.666667
-0.168821,24,90.766466
0.210978,24,90.858402
0.3777,24,90.946935
0.846466,24,91.055137
0.590233,24,91.136431
0.771049,24,91.227808
1.031408,24,91.317049
-1.256052,24,91.41309
0.593158,24,91.516466
1.306976,24,91.60621
-0.489397,24,91.697919
1.579237,24,91.807395
2.855153,24,91.896155
0.295007,24,91.994278
2.016684,24,92.07456
2.006773,24,92.167042
2.490669,24,92.257996
-1.062738,24,92.346579
2.339601,24,92.455932
1.462934,24,92.535464
0.564595,24,92.647517
0.531167,24,92.747472
1.465089,24,92.8266
2.119809,24,92.924513
0.750336,24,93.016407
1.305277,24,93.11942
-0.355476,24,93.206539
1.68054,24,93.286496
2.351035,24,93.380054
0.532592,24,93.458362
0.728766,24,93.556413
0.592205,24,93.646514
1.723657,24,93.724431
0.463771,24,93.81678
1.672368,24,93.908066
3.469518,24,94.007198
-0.849275,24,94.096464
-0.954064,24,94.184534
1.797421,24,94.294297
1.426572,24,94.386471
0.606534,24,94.473974
1.418056,24,94.556415
1.551319,24,94.656404
1.775269,24,94.756788
1.430779,24,94.847455
-0.295601,24,94.957258
2.818361,24,95.05641
0.416028,24,95.144564
2.125908,24,95.255832
1.479594,24,95.336482
2.511699,24,95.435561
-0.196872,24,95.530859
1.938405,24,95.607478
-1.051394,24,95.716883
0.675984,24,95.80541
1.369005,24,95.897762
1.14702,24,95.996423
2.756994,24,96.096573
0.971551,24,96.206482
0.993909,24,96.304541
3.2642,24,96.396475
1.097732,24,96.488822
1.931916,24,96.579905
1.637985,24,96.685511
2.711419,24,96.766435
2.538162,24,96.884634
1.597889,24,96.966632
1.38106,24,97.068986
2.519791,24,97.166561
0.191108,24,97.246895
2.07956,24,97.348236
1.858186,24,97.429929
-0.311939,24,97.507169
3.313957,24,97.606534
1.462901,24,97.696434
0.459701,24,97.794836
1.645762,24,97.889073
-0.002945,24,97.966423
1.695277,24,98.066472
1.96092,24,98.156444
1.443005,24,98.256347
1.843697,24,98.336435
1.273527,24,98.427427
0.5217,24,98.516475
0.929546,24,98.619809
2.422832,24,98.736547
0.720239,24,98.843082
1.011536,24,98.940269
1.953871,24,99.036639
-0.602904,24,99.134274
1.478367,24,99.248014
1.021554,24,99.339785
2.805524,24,99.416924
-0.619724,24,99.516446
1.555204,24,99.607171
2.502339,24,99.70652
1.857899,24,99.804636
1.916213,24,99.896433
1.882022,24,100.006557
1.422943,24,100.086486
0.235531,24,100.18652
0.994338,24,100.274958
-1.440484,24,100.356281
2.357789,24,100.464402
1.352841,24,100.556171
2.328981,24,100.654218
0.740805,24,100.748612
1.422895,24,100.849473
2.568366,24,100.946455
1.171285,24,101.036719
1.488975,24,101.137725
2.468835,24,101.23867
0.461187,24,101.329598
-0.718071,24,101.415424
-0.62914,24,101.499519
2.220286,24,101.601282
0.158361,24,101.694591
2.406935,24,101.787441
-1.130974,24,101.894172
-0.739146,24,101.996419
2.399932,24,102.10443
2.065597,24,102.196701
1.280353,24,102.286479
1.054078,24,102.39524
2.743785,24,102.486478
0.922943,24,102.587489
2.178012,24,102.666478
-1.052408,24,102.756507
1.436139,24,102.856451
-0.269408,24,102.956546
0.409378,24,103.047222
1.077466,24,103.150465
2.700527,24,103.240698
1.215167,24,103.334206
-0.431407,24,103.428541
1.850946,24,103.525556
-0.003687,24,103.606445
2.321267,24,103.678504
1.018106,24,103.786787
1.724582,24,103.891199
2.955952,24,103.997533
0.406871,24,104.086507
1.452214,24,104.186816
0.803158,24,104.296693
2.454143,24,104.386478
-0.162313,24,104.48663
2.221529,24,104.574505
2.394256,24,104.666483
0.9026,24,104.755367
0.77845,24,104.847689
0.26997,24,104.946189
2.086898,24,105.036477
0.707251,24,105.11655
0.291315,24,105.215552
1.032498,24,105.307505
2.454501,24,105.416493
3.171666,24,105.506537
2.320604,24,105.604477
0.751057,24,105.707604
0.70333,24,105.796223
1.472271,24,105.88744
2.831223,24,105.974651
0.892295,24,106.066998
3.554739,24,106.187453
2.222793,24,106.286562
2.256308,24,106.396743
0.711837,24,106.496876
0.998965,24,106.586464
0.679759,24,106.686797
1.870945,24,106.778371
1.724993,24,106.876434
-0.788959,24,106.966526
2.634692,24,107.056439
1.053148,24,107.179486
1.017107,24,107.275452
1.504547,24,107.384746
2.544646,24,107.474612
